Date,Date,Close,Volume,signal_rsi,signal_bb,signal_obv,signal_mva,calculated_average,ta_query
2021-11-24,2021-11-24,3.9999998989515007e-05,2027746049,0,0,-2,2,0.19999999999999996,SHIB
2021-11-25,2021-11-25,3.9999998989515007e-05,4151282645,0,0,0,2,0.6,SHIB
2021-11-26,2021-11-26,3.7999998312443495e-05,3770758761,0,0,-2,2,0.19999999999999996,SHIB
2021-11-27,2021-11-27,3.899999865097925e-05,2068580738,0,0,2,2,1.0,SHIB
2021-11-28,2021-11-28,3.899999865097925e-05,1902056544,0,0,0,2,0.6,SHIB
2021-11-29,2021-11-29,4.600000102072954e-05,3667758287,0,0,2,2,1.0,SHIB
2021-11-30,2021-11-30,4.70000013592653e-05,9568498541,0,0,2,-2,-0.19999999999999996,SHIB
2021-12-01,2021-12-01,4.400000034365803e-05,3482541861,0,0,-2,-2,-1.0,SHIB
2021-12-02,2021-12-02,4.199999966658652e-05,2042872233,0,0,-2,-2,-1.0,SHIB
2021-12-03,2021-12-03,3.9999998989515007e-05,2740977676,0,0,-2,-2,-1.0,SHIB
2021-12-04,2021-12-04,3.7000001611886546e-05,3873494147,0,0,-2,-2,-1.0,SHIB
2021-12-05,2021-12-05,3.600000127335079e-05,2307804650,0,0,-2,-2,-1.0,SHIB
2021-12-06,2021-12-06,3.7000001611886546e-05,2321209665,0,0,2,-2,-0.19999999999999996,SHIB
2021-12-07,2021-12-07,3.600000127335079e-05,1844522891,0,0,-2,-2,-1.0,SHIB
2021-12-08,2021-12-08,3.7000001611886546e-05,1257581860,0,0,2,-2,-0.19999999999999996,SHIB
2021-12-09,2021-12-09,3.5000000934815034e-05,1123882103,0,0,-2,-2,-1.0,SHIB
2021-12-10,2021-12-10,3.400000059627928e-05,1033903140,0,0,-2,-2,-1.0,SHIB
2021-12-11,2021-12-11,3.400000059627928e-05,940194089,0,0,0,-2,-0.6,SHIB
2021-12-12,2021-12-12,3.7000001611886546e-05,1460048877,0,0,2,-2,-0.19999999999999996,SHIB
2021-12-13,2021-12-13,3.300000025774352e-05,1464806802,0,0,-2,-2,-1.0,SHIB
2021-12-14,2021-12-14,3.400000059627928e-05,1476971270,0,0,2,-2,-0.19999999999999996,SHIB
2021-12-15,2021-12-15,3.400000059627928e-05,1184733848,0,0,0,-2,-0.6,SHIB
2021-12-16,2021-12-16,3.300000025774352e-05,996204378,0,0,-2,-2,-1.0,SHIB
2021-12-17,2021-12-17,3.099999958067201e-05,1162002333,0,0,-2,-2,-1.0,SHIB
2021-12-18,2021-12-18,3.099999958067201e-05,709723245,0,0,0,-2,-0.6,SHIB
2021-12-19,2021-12-19,3.099999958067201e-05,614447517,0,0,0,-2,-0.6,SHIB
2021-12-20,2021-12-20,3.099999958067201e-05,1811009989,0,0,0,-2,-0.6,SHIB
2021-12-21,2021-12-21,3.300000025774352e-05,1375249878,0,0,2,-2,-0.19999999999999996,SHIB
2021-12-22,2021-12-22,3.5000000934815034e-05,2281163530,0,0,2,-2,-0.19999999999999996,SHIB
2021-12-23,2021-12-23,3.899999865097925e-05,2040585378,0,0,2,-2,-0.19999999999999996,SHIB
2021-12-24,2021-12-24,3.600000127335079e-05,2060282601,0,0,-2,-2,-1.0,SHIB
2021-12-25,2021-12-25,3.7999998312443495e-05,1127932936,0,0,2,-2,-0.19999999999999996,SHIB
2021-12-26,2021-12-26,3.7999998312443495e-05,1212604991,0,0,0,-2,-0.6,SHIB
2021-12-27,2021-12-27,3.899999865097925e-05,1265319187,0,0,2,-2,-0.19999999999999996,SHIB
2021-12-28,2021-12-28,3.5000000934815034e-05,1817436004,0,0,-2,-2,-1.0,SHIB
2021-12-29,2021-12-29,3.400000059627928e-05,1210252540,0,0,-2,-2,-1.0,SHIB
2021-12-30,2021-12-30,3.400000059627928e-05,989363049,0,0,0,-2,-0.6,SHIB
2021-12-31,2021-12-31,3.300000025774352e-05,934738093,0,0,-2,-2,-1.0,SHIB
2022-01-01,2022-01-01,3.400000059627928e-05,608789558,0,0,2,-2,-0.19999999999999996,SHIB
2022-01-02,2022-01-02,3.400000059627928e-05,574109134,0,0,0,-2,-0.6,SHIB
2022-01-03,2022-01-03,3.300000025774352e-05,720676202,0,0,-2,-2,-1.0,SHIB
2022-01-04,2022-01-04,3.199999991920777e-05,717218977,0,0,-2,-2,-1.0,SHIB
2022-01-05,2022-01-05,2.9999999242136255e-05,1138566779,0,0,-2,-2,-1.0,SHIB
2022-01-06,2022-01-06,3.099999958067201e-05,1172523092,0,0,2,-2,-0.19999999999999996,SHIB
2022-01-07,2022-01-07,2.9000000722589903e-05,1169467775,0,0,-2,-2,-1.0,SHIB
2022-01-08,2022-01-08,2.8000000384054147e-05,1081101278,-2,0,-2,-2,-1.4,SHIB
2022-01-09,2022-01-09,2.8000000384054147e-05,741130328,-2,0,0,-2,-1.0,SHIB
2022-01-10,2022-01-10,2.700000004551839e-05,1044022667,-2,0,-2,-2,-1.4,SHIB
2022-01-11,2022-01-11,2.8000000384054147e-05,856528185,0,0,2,-2,-0.19999999999999996,SHIB
2022-01-12,2022-01-12,3.199999991920777e-05,1541810685,0,0,2,-2,-0.19999999999999996,SHIB
2022-01-13,2022-01-13,2.9999999242136255e-05,1435576624,0,0,-2,-2,-1.0,SHIB
2022-01-14,2022-01-14,3.099999958067201e-05,1538750911,0,0,2,-2,-0.19999999999999996,SHIB
2022-01-15,2022-01-15,3.099999958067201e-05,697319385,0,0,0,-2,-0.6,SHIB
2022-01-16,2022-01-16,3.099999958067201e-05,613620998,0,0,0,-2,-0.6,SHIB
2022-01-17,2022-01-17,2.9000000722589903e-05,758868918,0,0,-2,-2,-1.0,SHIB
2022-01-18,2022-01-18,2.8000000384054147e-05,817784966,0,0,-2,-2,-1.0,SHIB
2022-01-19,2022-01-19,2.700000004551839e-05,644592746,0,0,-2,-2,-1.0,SHIB
2022-01-20,2022-01-20,2.5999999706982635e-05,380410746,0,0,-2,-2,-1.0,SHIB
2022-01-21,2022-01-21,2.2000000171829015e-05,1422249920,0,2,-2,-2,-0.4,SHIB
2022-01-22,2022-01-22,2.099999983329326e-05,2140529993,0,2,-2,-2,-0.4,SHIB
2022-01-23,2022-01-23,2.2000000171829015e-05,1957464251,0,0,2,-2,-0.19999999999999996,SHIB
2022-01-24,2022-01-24,2.099999983329326e-05,1924476636,0,0,-2,-2,-1.0,SHIB
2022-01-25,2022-01-25,2.099999983329326e-05,1047337942,0,0,0,-2,-0.6,SHIB
2022-01-26,2022-01-26,2.099999983329326e-05,1155008423,-2,0,0,-2,-1.0,SHIB
2022-01-27,2022-01-27,2.099999983329326e-05,890469542,-2,0,0,-2,-1.0,SHIB
2022-01-28,2022-01-28,2.099999983329326e-05,538455794,-2,0,0,-2,-1.0,SHIB
2022-01-29,2022-01-29,2.2000000171829015e-05,551033703,-2,0,2,-2,-0.6,SHIB
2022-01-30,2022-01-30,2.099999983329326e-05,488342024,-2,0,-2,-2,-1.4,SHIB
2022-01-31,2022-01-31,2.099999983329326e-05,531285879,-2,0,0,-2,-1.0,SHIB
2022-02-01,2022-02-01,2.2000000171829015e-05,519254046,0,0,2,-2,-0.19999999999999996,SHIB
2022-02-02,2022-02-02,2.1645615561283194e-05,422107200,0,0,-2,-2,-1.0,SHIB
